Baseline,0.9782920705353206
CFS,0.9403288516729037
FCBF,0.681834700203165
MI,0.9443105895967135
MRMR,0.9394779906038003
RKNN,0.8733706316214441
Random Forest,0.8373047526832862
Relief,0.910366676361305
SFS + Tree,0.8541445578889267
XGBoost,0.8832335911840122
