Baseline,0.9803240488977548
CFS,0.7967916177312434
FCBF,0.9153147885962402
MI,0.7289070471355685
MRMR,0.8310414800137702
RKNN,0.7345928810527503
Random Forest,0.885737973867436
Relief,0.6478170145129264
SFS + Tree,0.7467460368858396
XGBoost,0.8332380544858595
