DELETION + RaR,0.7433262153181638
MEAN + RaR,0.9831172729457872
MICE + RaR,0.9450581031234956
RaR-alpha,0.9837485858270704
RaR-category,0.9727142718352207
RaR-deletion,0.9768755890214689
RaR-distance,0.8748139138387286
RaR-multi,0.9439552887099815
RaR-partial,0.9810580929047158
RaR-proba,0.9723104037864807
RaR-radius,0.8494507464571346
